"Participant","Results.reception.time","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","EventTime","id","Item","Item2","Condition","Factor1","Factor2","Factor3","Comments","Country","Fluent","School","Home","English","Rating","z","Antecedent","Noun"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",24,0,"experiment","NULL","Scale","Scale","Choice",1673838873350,"5fc2f296a9eca1584205d6e6","14","t14","c","all","person","think","NULL","Maryland","English","English","English","English",2,-0.946806707949374,"all","person"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",22,0,"experiment","NULL","Scale","Scale","Choice",1673838882680,"5fc2f296a9eca1584205d6e6","12","t12","a","each","person","think","NULL","Maryland","English","English","English","English",5,0.425260640011159,"each","person"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",28,0,"experiment","NULL","Scale","Scale","Choice",1673838905395,"5fc2f296a9eca1584205d6e6","18","t18","c","all","person","profess","NULL","Maryland","English","English","English","English",4,-0.0320951426423517,"all","person"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",34,0,"experiment","NULL","Scale","Scale","Choice",1673838935606,"5fc2f296a9eca1584205d6e6","24","t24","a","each","person","think","NULL","Maryland","English","English","English","English",5,0.425260640011159,"each","person"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",16,0,"experiment","NULL","Scale","Scale","Choice",1673838941938,"5fc2f296a9eca1584205d6e6","6","t06","c","all","person","boast","NULL","Maryland","English","English","English","English",5,0.425260640011159,"all","person"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",33,0,"experiment","NULL","Scale","Scale","Choice",1673838974299,"5fc2f296a9eca1584205d6e6","23","t23","b","each","people","believe","NULL","Maryland","English","English","English","English",2,-0.946806707949374,"each","people"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",23,0,"experiment","NULL","Scale","Scale","Choice",1673838983268,"5fc2f296a9eca1584205d6e6","13","t13","d","all","people","claim","NULL","Maryland","English","English","English","English",6,0.88261642266467,"all","people"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",11,0,"experiment","NULL","Scale","Scale","Choice",1673839010885,"5fc2f296a9eca1584205d6e6","1","t01","d","all","people","think","NULL","Maryland","English","English","English","English",4,-0.0320951426423517,"all","people"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",30,0,"experiment","NULL","Scale","Scale","Choice",1673839017663,"5fc2f296a9eca1584205d6e6","20","t20","a","each","person","profess","NULL","Maryland","English","English","English","English",4,-0.0320951426423517,"each","person"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",15,0,"experiment","NULL","Scale","Scale","Choice",1673839021937,"5fc2f296a9eca1584205d6e6","5","t05","d","all","people","worry","NULL","Maryland","English","English","English","English",4,-0.0320951426423517,"all","people"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",19,0,"experiment","NULL","Scale","Scale","Choice",1673839041935,"5fc2f296a9eca1584205d6e6","9","t09","d","all","people","boast","NULL","Maryland","English","English","English","English",4,-0.0320951426423517,"all","people"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",25,0,"experiment","NULL","Scale","Scale","Choice",1673839045337,"5fc2f296a9eca1584205d6e6","15","t15","b","each","people","boast","NULL","Maryland","English","English","English","English",3,-0.489450925295863,"each","people"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",27,0,"experiment","NULL","Scale","Scale","Choice",1673839049966,"5fc2f296a9eca1584205d6e6","17","t17","d","all","people","worry","NULL","Maryland","English","English","English","English",3,-0.489450925295863,"all","people"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",20,0,"experiment","NULL","Scale","Scale","Choice",1673839073868,"5fc2f296a9eca1584205d6e6","10","t10","c","all","person","profess","NULL","Maryland","English","English","English","English",3,-0.489450925295863,"all","person"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",13,0,"experiment","NULL","Scale","Scale","Choice",1673839112261,"5fc2f296a9eca1584205d6e6","3","t03","b","each","people","profess","NULL","Maryland","English","English","English","English",3,-0.489450925295863,"each","people"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",14,0,"experiment","NULL","Scale","Scale","Choice",1673839147221,"5fc2f296a9eca1584205d6e6","4","t04","a","each","person","claim","NULL","Maryland","English","English","English","English",6,0.88261642266467,"each","person"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",18,0,"experiment","NULL","Scale","Scale","Choice",1673839170811,"5fc2f296a9eca1584205d6e6","8","t08","a","each","person","claim","NULL","Maryland","English","English","English","English",6,0.88261642266467,"each","person"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",17,0,"experiment","NULL","Scale","Scale","Choice",1673839178482,"5fc2f296a9eca1584205d6e6","7","t07","b","each","people","believe","NULL","Maryland","English","English","English","English",2,-0.946806707949374,"each","people"
"bb30f9be9823ba65d637caa445651be3",1673839221,"PennController",32,0,"experiment","NULL","Scale","Scale","Choice",1673839192952,"5fc2f296a9eca1584205d6e6","22","t22","c","all","person","boast","NULL","Maryland","English","English","English","English",6,0.88261642266467,"all","person"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",12,0,"experiment","NULL","Scale","Scale","Choice",1673771792558,"63addea191535251fd367308","2","t02","b","each","people","believe","NULL","Alabama","English","English","English","English",7,1.18141419799744,"each","people"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",17,0,"experiment","NULL","Scale","Scale","Choice",1673771811470,"63addea191535251fd367308","7","t07","a","each","person","believe","NULL","Alabama","English","English","English","English",4,-0.0504262157681835,"each","person"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",21,0,"experiment","NULL","Scale","Scale","Choice",1673771820766,"63addea191535251fd367308","11","t11","a","each","person","worry","NULL","Alabama","English","English","English","English",6,0.770800726742233,"each","person"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",26,0,"experiment","NULL","Scale","Scale","Choice",1673771835846,"63addea191535251fd367308","16","t16","d","all","people","believe","NULL","Alabama","English","English","English","English",6,0.770800726742233,"all","people"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",13,0,"experiment","NULL","Scale","Scale","Choice",1673771843566,"63addea191535251fd367308","3","t03","a","each","person","profess","NULL","Alabama","English","English","English","English",7,1.18141419799744,"each","person"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",25,0,"experiment","NULL","Scale","Scale","Choice",1673771854686,"63addea191535251fd367308","15","t15","a","each","person","boast","NULL","Alabama","English","English","English","English",6,0.770800726742233,"each","person"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",30,0,"experiment","NULL","Scale","Scale","Choice",1673771864557,"63addea191535251fd367308","20","t20","d","all","people","profess","NULL","Alabama","English","English","English","English",1,-1.28226662953381,"all","people"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",23,0,"experiment","NULL","Scale","Scale","Choice",1673771882702,"63addea191535251fd367308","13","t13","c","all","person","claim","NULL","Alabama","English","English","English","English",6,0.770800726742233,"all","person"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",24,0,"experiment","NULL","Scale","Scale","Choice",1673771909021,"63addea191535251fd367308","14","t14","b","each","people","think","NULL","Alabama","English","English","English","English",4,-0.0504262157681835,"each","people"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",28,0,"experiment","NULL","Scale","Scale","Choice",1673771923493,"63addea191535251fd367308","18","t18","b","each","people","profess","NULL","Alabama","English","English","English","English",6,0.770800726742233,"each","people"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",29,0,"experiment","NULL","Scale","Scale","Choice",1673771954381,"63addea191535251fd367308","19","t19","a","each","person","worry","NULL","Alabama","English","English","English","English",6,0.770800726742233,"each","person"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",22,0,"experiment","NULL","Scale","Scale","Choice",1673771962493,"63addea191535251fd367308","12","t12","d","all","people","think","NULL","Alabama","English","English","English","English",6,0.770800726742233,"all","people"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",18,0,"experiment","NULL","Scale","Scale","Choice",1673771970196,"63addea191535251fd367308","8","t08","d","all","people","claim","NULL","Alabama","English","English","English","English",1,-1.28226662953381,"all","people"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",15,0,"experiment","NULL","Scale","Scale","Choice",1673771976220,"63addea191535251fd367308","5","t05","c","all","person","worry","NULL","Alabama","English","English","English","English",2,-0.8716531582786,"all","person"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",33,0,"experiment","NULL","Scale","Scale","Choice",1673771995860,"63addea191535251fd367308","23","t23","a","each","person","believe","NULL","Alabama","English","English","English","English",7,1.18141419799744,"each","person"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",32,0,"experiment","NULL","Scale","Scale","Choice",1673772024068,"63addea191535251fd367308","22","t22","b","each","people","boast","NULL","Alabama","English","English","English","English",1,-1.28226662953381,"each","people"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",20,0,"experiment","NULL","Scale","Scale","Choice",1673772050468,"63addea191535251fd367308","10","t10","b","each","people","profess","NULL","Alabama","English","English","English","English",7,1.18141419799744,"each","people"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",14,0,"experiment","NULL","Scale","Scale","Choice",1673772108283,"63addea191535251fd367308","4","t04","d","all","people","claim","NULL","Alabama","English","English","English","English",7,1.18141419799744,"all","people"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",11,0,"experiment","NULL","Scale","Scale","Choice",1673772152818,"63addea191535251fd367308","1","t01","c","all","person","think","NULL","Alabama","English","English","English","English",5,0.360187255487025,"all","person"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",27,0,"experiment","NULL","Scale","Scale","Choice",1673772181138,"63addea191535251fd367308","17","t17","c","all","person","worry","NULL","Alabama","English","English","English","English",1,-1.28226662953381,"all","person"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",19,0,"experiment","NULL","Scale","Scale","Choice",1673772203650,"63addea191535251fd367308","9","t09","c","all","person","boast","NULL","Alabama","English","English","English","English",2,-0.8716531582786,"all","person"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",31,0,"experiment","NULL","Scale","Scale","Choice",1673772222130,"63addea191535251fd367308","21","t21","c","all","person","claim","NULL","Alabama","English","English","English","English",1,-1.28226662953381,"all","person"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",16,0,"experiment","NULL","Scale","Scale","Choice",1673772228786,"63addea191535251fd367308","6","t06","b","each","people","boast","NULL","Alabama","English","English","English","English",1,-1.28226662953381,"each","people"
"c42468a07cec668a5d0b7673ba0b7727",1673772398,"PennController",34,0,"experiment","NULL","Scale","Scale","Choice",1673772249049,"63addea191535251fd367308","24","t24","d","all","people","think","NULL","Alabama","English","English","English","English",1,-1.28226662953381,"all","people"
"c8776ab3c290d19a8814f2d09170b8ce",1673772168,"PennController",34,0,"experiment","NULL","Scale","Scale","Choice",1673771467856,"5b949b9800e06e0001bf78ff","24","t24","d","all","people","think","NULL","Minnesota","English","English","English","English",7,1.03922282107423,"all","people"
"c8776ab3c290d19a8814f2d09170b8ce",1673772168,"PennController",19,0,"experiment","NULL","Scale","Scale","Choice",1673771494549,"5b949b9800e06e0001bf78ff","9","t09","c","all","person","boast","NULL","Minnesota","English","English","English","English",2,-0.823535065756939,"all","person"
"c8776ab3c290d19a8814f2d09170b8ce",1673772168,"PennController",15,0,"experiment","NULL","Scale","Scale","Choice",1673771530515,"5b949b9800e06e0001bf78ff","5","t05","c","all","person","worry","NULL","Minnesota","English","English","English","English",5,0.294119666341764,"all","person"
"c8776ab3c290d19a8814f2d09170b8ce",1673772168,"PennController",29,0,"experiment","NULL","Scale","Scale","Choice",1673771642366,"5b949b9800e06e0001bf78ff","19","t19","a","each","person","worry","NULL","Minnesota","English","English","English","English",7,1.03922282107423,"each","person"
"c8776ab3c290d19a8814f2d09170b8ce",1673772168,"PennController",28,0,"experiment","NULL","Scale","Scale","Choice",1673771665589,"5b949b9800e06e0001bf78ff","18","t18","b","each","people","profess","NULL","Minnesota","English","English","English","English",2,-0.823535065756939,"each","people"
